track_id,duration_ms,explicit,name,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0yMhprf2FVbT9Aew8DPbkm,177800,False,Runnin' Away - Single Version,11,0.655,0.857,0.645,0.0297,3,0.11,-11.397,0,0.0574,103.847,4,0.961
4EcC3IrjolBS9XXEWYAGW4,435960,False,"Thank You for Talkin' to Me, Africa",12,0.106,0.891,0.479,0.0587,2,0.143,-14.043,1,0.0758,81.357,4,0.913
2a7SgleZSamx6U2lG81XtP,162573,False,Runnin' Away - single master,13,0.545,0.874,0.657,0.246,10,0.0378,-9.242,0,0.169,103.415,4,0.94
1djFQ4eIDqmODq2ju09kIp,190106,False,My Gorilla Is My Butler - Instrumental,14,0.211,0.836,0.34,0.651,10,0.104,-17.304,1,0.0499,103.919,4,0.874
7nRjHYcVnQAsdNseV1RsLA,434333,False,Do You Know What? - Instrumental,15,0.799,0.679,0.563,0.887,5,0.0948,-19.153,1,0.143,194.713,4,0.741
6vjrerhomI6csr34YQkzTp,252333,False,That's Pretty Clean - Instrumental,16,0.0818,0.774,0.313,0.936,3,0.111,-15.28,1,0.0351,99.226,4,0.662
5QXqz1KDz8Z8DmfQoxWmmy,235826,False,Care Of Cell 44,1,0.265,0.421,0.58,0.0136,7,0.0973,-7.011,1,0.0285,129.959,4,0.403
6BSM7JqYn5wZxl1o3f7oxT,139093,False,A Rose For Emily,2,0.916,0.596,0.385,2.66e-05,9,0.155,-7.727,1,0.0297,141.238,4,0.697
0j5yU90ukGxrH1PeWojHTf,153640,False,Maybe After He's Gone (Mono Version),3,0.629,0.464,0.48,0.644,2,0.142,-8.263,1,0.0293,120.641,4,0.304
3R2zCRTwqfD5DCX4XlAsoQ,163733,False,Beechwood Park (Mono Version),4,0.882,0.372,0.486,0.00166,3,0.17,-9.526,1,0.0417,145.0,4,0.385
161v0jFYUhailRdBDpme42,210466,False,Brief Candles (Mono Version),5,0.717,0.379,0.392,1.09e-05,6,0.129,-8.863,0,0.0308,136.37,4,0.199
0kmVqupNPbC7H70r84UAOL,181733,False,Hung Up On A Dream (Mono Version),6,0.268,0.329,0.685,0.327,0,0.0837,-5.105,1,0.0293,100.607,4,0.183
5Lc1uQAvtbvn3bl2CYmJan,199600,False,Changes,7,0.936,0.387,0.432,2.12e-06,7,0.0575,-9.202,1,0.0325,64.034,4,0.255
7yZJz0IoFwGH9hrkAFzFc0,172506,False,I Want Her She Wants Me,8,0.406,0.576,0.513,0.0,7,0.574,-8.583,1,0.0291,129.81,4,0.585
02KpkaZbiutsR0ucxce4Sh,127733,False,This Will Be Our Year,9,0.626,0.535,0.424,0.0,9,0.191,-7.491,1,0.0314,97.506,4,0.539
216Q3zsWKmkPuDM2dhCNbL,167426,False,Butcher's Tale (Western Front 1914) [Mono Version],10,0.937,0.344,0.305,1.47e-06,9,0.205,-8.619,0,0.0281,115.535,4,0.249
6Q0i9c5N8PbuA6fZT1SxKJ,137666,False,Friends Of Mine (Mono Version),11,0.535,0.521,0.811,0.0,0,0.0472,-4.782,1,0.0345,125.346,4,0.872
5AJrhrwz4oSZX2PwwV4qrN,214026,False,Time Of The Season (Mono Version),12,0.142,0.537,0.7,1.58e-06,4,0.383,-6.852,0,0.0366,117.111,4,0.695
0Hsc0sIaxOxXBZbT3ms2oj,180933,False,In The Wee Small Hours Of The Morning - 1998 Digital Remaster,1,0.856,0.29,0.0874,0.000957,0,0.109,-16.119,1,0.0346,114.997,4,0.0734
2LuKtTtotMk41MxesmjCdR,210066,False,Mood Indigo - 1998 Digital Remaster,2,0.823,0.344,0.0859,0.000669,5,0.373,-17.067,1,0.0336,130.762,4,0.233
0nyElOCpUSqLyzg1cD6dQe,155493,False,Glad To Be Unhappy - 1998 Digital Remaster,3,0.902,0.502,0.0342,0.0,5,0.0928,-17.64,1,0.0394,126.754,4,0.284
1HauTmjjJwBoSGQZc1mBs3,222600,False,I Get Along Without You Very Well - 1998 Digital Remaster,4,0.8,0.206,0.0611,1.11e-05,9,0.323,-20.375,1,0.0352,87.639,4,0.129
0uPvnhU6hNx8O4M79x8hyN,169373,False,Deep In A Dream - 1998 Digital Remaster,5,0.937,0.25,0.0653,0.00161,3,0.162,-18.691,1,0.035,87.414,3,0.193
0j1UxPCe71DJKqPf0I4gnp,204026,False,I See Your Face Before Me - 1998 Digital Remaster,6,0.834,0.238,0.097,2.7e-05,1,0.316,-17.153,1,0.0318,96.803,5,0.0762
4AQB49A23jczbliZt3hecP,168040,False,Can't We Be Friends? - 1998 Digital Remaster,7,0.912,0.494,0.0504,0.0,1,0.109,-16.794,1,0.0419,104.52,3,0.208
7MArMyd4wBWp26BbVKIVTt,190200,False,When Your Lover Has Gone - 1998 Digital Remaster,8,0.861,0.188,0.0661,6.15e-05,5,0.0712,-17.54,1,0.0375,175.998,1,0.0749
2t8g0EVWMHXQCVlVGOoD9I,155560,False,What Is This Thing Called Love - 1998 Digital Remaster,9,0.86,0.277,0.135,0.000822,9,0.334,-16.009,0,0.0364,118.248,4,0.115
1B2TpaqiSZq4tUb6Yw2Nbs,197133,False,Last Night When We Were Young - 1998 Digital Remaster,10,0.845,0.234,0.0976,2.3e-05,2,0.123,-15.809,0,0.0369,110.127,4,0.0585
4G45Px24nxqufkD3C9oka1,179200,False,I'll Be Around - 1998 Digital Remaster,11,0.946,0.411,0.03,0.0,10,0.117,-17.979,1,0.0333,73.19,4,0.209
32hDx1cqvT0xH4sZmFpOy6,226306,False,Ill Wind - 1998 Digital Remaster,12,0.904,0.331,0.0967,0.000137,7,0.0818,-16.826,1,0.0331,66.541,4,0.111
0qOfjIfB4VQk7DwNcxngcd,162226,False,It Never Entered My Mind - 1998 Digital Remaster,13,0.966,0.187,0.109,0.000304,2,0.108,-17.916,1,0.0377,177.865,3,0.231
5ULYx08qqXmqtJZxihEh6p,177333,False,Dancing On The Ceiling - 1998 Digital Remaster,14,0.921,0.439,0.0926,0.0,5,0.152,-15.841,1,0.0377,134.892,4,0.264
5YPX6eqYX5RGOkINOENFlT,185866,False,I'll Never Be The Same - 1998 Digital Remaster,15,0.975,0.217,0.15,0.00135,6,0.124,-15.529,0,0.0338,91.761,3,0.152
50nTFflqRL8dchBcvHC5rh,213933,False,This Love Of Mine - 1998 Digital Remaster,16,0.822,0.138,0.149,1.35e-05,10,0.129,-15.801,1,0.0352,74.391,1,0.135
3n1wTBzxeQmpLOC4Dp77b9,173267,False,I Feel Free,1,0.121,0.393,0.443,0.000129,9,0.0976,-14.09,1,0.0256,88.531,4,0.51
1mWH4Oj4eqaKUQbWmdE5qf,167840,False,N.S.U.,2,0.0114,0.356,0.562,0.00271,7,0.0843,-13.747,0,0.0465,134.053,4,0.328
1fJGd3rzRfs221Xiey4oP0,262493,False,Sleepy Time Time,3,0.0649,0.29,0.354,0.0,7,0.129,-14.641,0,0.0322,169.697,4,0.535
4lCp17Y1S34krOjXEjRBvV,121200,False,Dreaming,4,0.399,0.3,0.417,0.0,5,0.106,-14.34,1,0.0285,91.508,4,0.452
1l1UO7k5hCUQAKmWZWvtS8,200373,False,Sweet Wine,5,0.00735,0.411,0.533,0.154,5,0.0593,-11.977,1,0.0391,121.083,4,0.468
0geuHyGUqnGbeIpd9rK0GY,393533,False,Spoonful,6,0.4,0.347,0.475,4.09e-06,2,0.086,-13.608,1,0.054,111.001,4,0.485
61pHIsMwRlOX4PtD615z0L,185426,False,Cat's Squirrel,7,0.0834,0.127,0.682,0.0021,9,0.0983,-9.677,1,0.0572,184.274,4,0.481
3SNXswaA6dSpUD1xHa3Mmp,130373,False,Four Until Late,8,0.208,0.534,0.572,0.0,0,0.052,-12.268,1,0.0351,129.55,3,0.712
25tVk31uVodw3rbVohPglg,283733,False,Rollin' And Tumblin',9,0.337,0.337,0.874,0.00511,7,0.357,-10.321,1,0.117,140.978,4,0.179
61XVDwefOFFszHlEfImqz3,239304,False,I'm So Glad,10,0.0415,0.335,0.566,9.12e-05,2,0.213,-11.794,1,0.0382,135.525,4,0.325
3mBrxqR7BDTQ1WMxOg1PFd,309493,False,Toad,11,0.00612,0.348,0.808,0.752,8,0.0607,-18.702,0,0.0598,141.189,4,0.461
47vmcuvMWFIsMaiHFIGSIu,283439,False,Giant Steps,1,0.441,0.431,0.491,0.000458,0,0.134,-10.746,0,0.0562,148.243,4,0.577
0DBEfSktiApw6NoTpH1Sjc,349533,False,Cousin Mary,2,0.473,0.529,0.354,0.00371,1,0.144,-15.427,1,0.0546,111.434,4,0.443
35LAll8dgzkn42G8OPVbKR,145440,False,Countdown,3,0.668,0.423,0.494,0.0753,4,0.103,-14.248,0,0.0629,172.715,3,0.526
2eUzG1r6YcEXQeiiFWyaaV,362866,False,Spiral,4,0.621,0.524,0.299,0.102,7,0.0706,-13.617,1,0.0337,91.968,4,0.316
3VwKqr3t9W4Hnt2g9afW8T,425626,False,Syeeda's Song Flute,5,0.676,0.597,0.197,0.0168,10,0.128,-16.144,0,0.0516,93.371,4,0.41
1hVRTl4yhWmGW7ImZoO22e,258266,False,Naima,6,0.948,0.303,0.0141,0.0944,10,0.0792,-19.759,0,0.0418,171.439,3,0.157
5ytXSrCiSO8UWL4f6rAOJy,423160,False,Mr. P.C.,7,0.466,0.475,0.541,1.24e-05,5,0.319,-11.89,0,0.0749,131.121,4,0.596
0Od4MBaHOrJoL1MHP47lDY,224133,False,"Giant Steps - Alternate Version, Take 1, Incomplete",8,0.422,0.491,0.473,0.0,0,0.359,-11.697,0,0.0656,125.698,4,0.502
3Yx8YRLkZIESkA9CsfrpvF,271973,False,"Naima - Alternate Version, Take 1, Incomplete",9,0.845,0.321,0.0928,0.19,3,0.0536,-13.849,1,0.04,173.777,4,0.248
44QlUFzlTrH0UkQP6E56ih,350266,False,Cousin Mary - Alternate Take,10,0.495,0.546,0.344,8.57e-06,8,0.114,-15.479,1,0.0597,106.528,4,0.552
6bZMUt2XMhUEudOz4r4HvL,275106,False,Countdown,11,0.694,0.467,0.542,0.00125,8,0.0934,-14.36,1,0.0575,80.327,4,0.913
7ecJ6gulTWRWoduxiNN5Zg,431360,False,Syeeda's Song Flute - Alternate Take,12,0.483,0.603,0.187,0.00144,10,0.0691,-16.939,0,0.0641,91.117,4,0.411
1PcWf0DgzWi9FFZguNJuQg,211906,False,"Giant Steps - Alternate Version, Take 2, False Start",13,0.606,0.563,0.478,7.4e-05,3,0.308,-9.828,1,0.0505,124.704,4,0.538
5BbCrizc5p0kmlAfuEWjUJ,207626,False,"Naima - Alternate Version, Take 2, False Start",14,0.884,0.253,0.09,0.0217,10,0.0602,-11.846,0,0.0379,175.494,4,0.319
4MPCvJvpJfe2qGZOutNQC1,291173,False,Giant Steps - Alternate Take,15,0.567,0.407,0.473,0.00155,0,0.103,-12.127,0,0.0565,149.17,4,0.685
47cdhtxTfp7WvUbDpDeYa2,171093,False,Sweet Baby James,1,0.442,0.512,0.239,0.0,2,0.093,-15.055,1,0.0353,141.292,3,0.634
3JeAE6r8BN0O2lEtt1dgKc,157240,False,Lo And Behold,2,0.767,0.692,0.0823,0.000823,0,0.0962,-18.358,1,0.0383,74.19,4,0.5
2og2NTWCg483LGsY6WjvQB,141866,False,Sunny Skies,3,0.706,0.823,0.142,0.0,0,0.166,-18.447,1,0.0446,120.266,4,0.583
5TgiGItRAb8n4jxneXhm3S,179360,False,Steamroller,4,0.728,0.457,0.278,6.33e-05,0,0.109,-14.383,1,0.0484,68.41,4,0.556
1105xyHTDp3bZQa1cpoCyX,205733,False,Country Road,5,0.654,0.529,0.343,5.97e-05,2,0.121,-16.192,1,0.044,153.466,4,0.661
7BiS5iuDWLOeAl9gxQ9gJ3,120973,False,"Oh, Susannah",6,0.808,0.517,0.0712,2.62e-06,7,0.088,-22.619,1,0.0429,82.919,5,0.674
3LcYYV9ozePfgYYmXv0P3r,200579,False,Fire And Rain,7,0.499,0.611,0.35,7.84e-06,5,0.0844,-14.48,1,0.0356,76.064,4,0.36
3yQyGskGTtXB8CcupYiYuS,134466,False,Blossom,8,0.654,0.711,0.328,0.00692,7,0.118,-18.741,1,0.0366,107.482,4,0.47
3SxGMzbXkGzXwI0rXgAT6e,208266,False,Anywhere Like Heaven,9,0.44,0.62,0.326,0.0,7,0.0895,-15.499,1,0.0278,95.329,4,0.609
4AGcCRjDGyio6tQVfOcyQ8,110493,False,"Oh Baby, Don't You Loose Your Lip On Me",10,0.835,0.554,0.121,0.000115,5,0.185,-23.015,1,0.0546,144.408,3,0.667
0cvw4MBjrmKdbVjgDuRdMb,286066,False,Suite For 20 G,11,0.275,0.603,0.468,7.67e-06,11,0.0698,-12.374,1,0.036,118.101,4,0.695
1UpqTifSRZ3dsrhpXqCuYM,192369,False,You Don't Know Me,1,0.825,0.332,0.267,0.0,3,0.132,-11.922,1,0.0323,132.306,4,0.383
6esURfUMny3Fjy2YoPEcN0,127792,False,Bye Bye Love,2,0.73,0.565,0.511,0.0,10,0.337,-11.042,1,0.0335,95.504,4,0.961
2PcJla0JnVhzB5oi9sSEyM,210493,False,I Love You So Much It Hurts,3,0.899,0.26,0.194,1.42e-05,2,0.317,-16.343,0,0.0359,139.257,3,0.153
1rcXIVdclX6qgMStp61Pwk,204707,False,Just A Little Lovin',4,0.753,0.514,0.448,0.0,0,0.533,-12.17,1,0.0588,128.058,4,0.792
0rnP7gaoXyKYLFfBNl9Uyb,234175,False,Careless Love,5,0.9,0.418,0.176,1.95e-06,8,0.15,-12.526,1,0.0421,74.216,3,0.362
4pCr62nrL35bvfsMe5QPJ5,206712,False,You Win Again,6,0.746,0.257,0.264,0.0,5,0.327,-13.128,1,0.0297,90.789,4,0.407
7bx2yZM6oLKYmX0se0i9W5,191985,False,Born To Lose,7,0.729,0.246,0.187,1.23e-05,3,0.347,-16.678,1,0.0301,84.974,4,0.358
0Ha7FzyvUPP1os4p2xJIUq,172100,False,Worried Mind,8,0.787,0.299,0.258,0.0346,3,0.289,-16.008,1,0.036,123.897,3,0.328
1azJsEe9KvPRtGiQEYJrks,203116,False,Half As Much,9,0.75,0.424,0.226,0.0,5,0.23,-13.973,1,0.0417,88.01,4,0.634
397ViBrVsfocIq3DZTHRML,250310,False,I Can't Stop Loving You,10,0.653,0.199,0.263,0.0,5,0.347,-13.374,1,0.0394,79.468,4,0.325
0V9fTHcM3uNTmKI6264y7V,208768,False,It Makes No Difference,11,0.873,0.715,0.0979,0.0,8,0.167,-17.728,1,0.0617,82.217,4,0.505
2WpmKbcBpHFAf9YFXM32Sa,129200,False,"Hey, Good Looking",12,0.647,0.423,0.673,0.0,5,0.646,-10.957,1,0.2,178.979,4,0.852
2GMujhtXaUVaSNbcTSGQ8m,115986,False,Cretin Hop - Remastered,1,0.000132,0.384,0.95,0.000369,9,0.399,-1.818,1,0.0435,185.151,4,0.865
2HZGsnMByx3V8KmNW6LqWF,126453,False,Rockaway Beach - Remastered,2,0.000793,0.426,0.921,1.38e-06,2,0.169,-2.469,1,0.0529,187.415,4,0.895
1wH6pi7gVjcpWbPMBBymfy,169560,False,"Here Today, Gone Tomorrow - Remastered",3,0.0664,0.501,0.872,1.22e-06,6,0.0656,-1.837,0,0.0344,118.591,4,0.255
4uzPxs470SU1STUPLJZtP1,131453,False,Locket Love - Remastered,4,0.000656,0.412,0.869,6.92e-06,9,0.0839,-3.154,1,0.0328,182.766,4,0.972
3fKKBZ6oHb4jH41mHShcBO,99146,False,I Don't Care - Remastered,5,0.0348,0.511,0.867,1.18e-05,2,0.0742,-2.527,1,0.0339,135.574,4,0.818
61MZN0yyMWSEwrLPUUGfgJ,169920,False,Sheena Is A Punk Rocker - Remastered,6,0.0981,0.42,0.965,0.000335,0,0.0784,-1.986,1,0.0403,176.243,4,0.846
0mdK3JX6alyYa5jMrgSiip,160320,False,We're A Happy Family - Remastered,7,0.00139,0.378,0.972,0.303,4,0.678,-2.987,1,0.0344,184.609,4,0.96
6rtYb4BGOlLvcy76N8yFbw,121413,False,Teenage Lobotomy - Remastered,8,0.00092,0.494,0.849,0.0043,9,0.0598,-2.306,1,0.0397,184.666,3,0.97
1jvzmNw7sVTSDnprPuEi0D,115706,False,Do You Wanna Dance? - Remastered,9,6.72e-05,0.366,0.889,0.000797,9,0.444,-2.408,1,0.0314,181.743,4,0.916
0n2AFRt8NnS3ATlXhnoO49,148466,False,I Wanna Be Well - Remastered,10,0.0108,0.609,0.939,0.00475,2,0.1,-1.476,1,0.0302,130.865,4,0.939
2IqSiva0K7SwHAWAoDHR0p,121173,False,I Can't Give You Anything - Remastered,11,0.000538,0.416,0.946,3.97e-05,0,0.0907,-3.65,1,0.0466,184.587,4,0.953
1FoEX9nPtFfq7jMyOgQ2pL,157986,False,Ramona - Remastered,12,0.018,0.51,0.907,0.000756,0,0.347,-2.387,1,0.0555,142.233,4,0.832
3GgYsEaTyCeTH3e5JyEyXf,157826,False,Surfin' Bird - Remastered,13,0.0867,0.444,0.983,2.04e-05,9,0.186,-2.409,1,0.0562,193.871,4,0.869
1vf6ReZm52DkH3yhpDptWx,139613,False,Why Is It Always This Way? - Remastered,14,0.000459,0.434,0.877,1.82e-06,6,0.23,-4.016,1,0.0358,187.356,4,0.926
4v75249Jox8qvmJVwAJRev,117266,False,Cretin Hop - Tracking Mix,15,7.24e-05,0.34,0.928,0.138,9,0.298,-3.093,1,0.0615,186.742,4,0.549
4QNcIoDVAwS56uvmuEEL3A,127000,False,Rockaway Beach - 40th Anniversary Tracking Mix,16,0.00046,0.283,0.958,0.185,9,0.138,-2.488,1,0.0726,188.961,4,0.771
3PBbdW18UGyideU6vB9i6X,166520,False,"Here Today, Gone Tomorrow - Tracking Mix",17,0.0186,0.568,0.839,0.00111,6,0.054,-2.773,0,0.0337,119.475,4,0.425
3ZyZ1DP7pqcgBHbguQtFst,136506,False,Locket Love - Tracking Mix,18,0.000812,0.221,0.977,0.00884,9,0.169,-2.812,1,0.0902,183.518,4,0.716
3ZJrEGDOQ2AG2ovyQlgnNC,111986,False,I Don't Care (Version 2) - Tracking Mix,19,0.00417,0.585,0.839,0.000857,2,0.0595,-4.029,1,0.0299,123.486,4,0.799
0lUILZZzwPTiI4V4i201De,143693,False,It's A Long Way Back To Germany (Version 1) - Tracking Mix,20,2.63e-05,0.434,0.885,0.00679,3,0.0795,-3.61,1,0.0384,138.38,4,0.708
0lysONAf7jM1FQdlEpMhQI,158413,False,We're A Happy Family - Tracking Mix,21,0.0016,0.332,0.991,0.332,9,0.119,-2.794,1,0.0737,186.217,4,0.788
2ff5WmkvpXQYJBlc2oqSDl,124533,False,Teenage Lobotomy - Tracking Mix,22,0.000677,0.434,0.856,0.0822,9,0.224,-3.673,1,0.0628,185.94,3,0.682
1EEaNjuTBs4bNoFOFMcDgh,114200,False,Do You Wanna Dance? - Tracking Mix,23,0.000245,0.303,0.898,0.0225,9,0.26,-2.567,1,0.0493,183.305,4,0.733
3VzG3CpnAh6wZuuu5ht8Dq,150960,False,I Wanna Be Well - Tracking Mix,24,0.000376,0.547,0.876,0.747,2,0.0825,-3.136,1,0.0316,131.932,4,0.852
5ePkTJMJpAt8QIVkJ6D9Og,133453,False,I Can't Give You Anything - Tracking Mix,25,0.000112,0.227,0.976,0.552,0,0.253,-3.014,1,0.0995,186.57,4,0.702
5uTQJoh7o0a8a2S22LdEzI,186893,False,Ramona - Tracking Mix,26,0.0242,0.507,0.913,5.37e-05,5,0.105,-3.508,1,0.0415,141.796,4,0.77
3vfSwBvDFOfAuE6BdiL8hd,173800,False,Surfin' Bird - Tracking Mix,27,0.043,0.553,0.978,1.64e-06,9,0.0459,-2.783,1,0.0689,97.224,4,0.296
3kVVGiJ4OjBJIdIoLLq8T6,164466,False,Why Is It Always This Way? - Tracking MIx [40th Anniversary Mix / Basic Tracking Mix],28,0.000247,0.343,0.984,0.00401,6,0.221,-3.058,1,0.081,188.698,4,0.643
4tz8sIl2x5stdD8OMjuG1V,118813,False,"Why Is It Always This Way? - Mediasound Rough, Alternate Lyrics",1,0.000719,0.428,0.945,0.00289,6,0.284,-3.369,1,0.036,188.807,4,0.704
5NYqu3YIjWqSiyJCvdLe3X,126213,False,Rockaway Beach - Power Station Rough,2,0.0476,0.395,0.954,2.2e-06,9,0.374,-1.641,1,0.0483,188.223,4,0.813
2r9sjOZEh3ns7V9H6cajPI,148560,False,I Wanna Be Well - Power Station Rough,3,0.0016,0.677,0.91,0.0104,2,0.133,-3.378,1,0.0288,131.314,4,0.831
2tMC7I6ExWs5lnGTOFPgbY,135666,False,Locket Love - Power Station Rough,4,0.00589,0.384,0.939,1.61e-05,9,0.313,-1.732,1,0.0362,183.418,4,0.965
5ub8YpJvokixleHRKEHLTh,122440,False,I Can't Give You Anything - Power Station Rough,5,0.000683,0.378,0.92,7.86e-05,0,0.0924,-4.553,1,0.0363,183.813,4,0.967
6uCweEF0AJatf6gesR9gBv,115853,False,Cretin Hop - Power Station Rough,6,0.000202,0.384,0.924,0.000802,9,0.447,-2.119,1,0.0582,185.708,4,0.793
5AadC4t4FQ6RLMcuoTpnkL,134706,False,We're A Happy Family - Power Station Rough,7,0.00976,0.386,0.969,2.93e-06,4,0.457,-2.066,1,0.0387,185.139,4,0.902
1ZHit1eue5vZ5KCx1H7zBH,186506,False,"Ramona - Mediasound Rough, Alternate Lyrics",8,0.00912,0.604,0.759,0.799,0,0.268,-3.966,1,0.042,142.389,4,0.616
41LesCFilEQmKFXO3yQbA2,112760,False,Do You Wanna Dance? - Mediasound Rough,9,0.000346,0.319,0.97,0.799,9,0.338,-2.691,1,0.0375,183.758,4,0.891
2QyRMvPWpj8zGIi8XENnTg,122973,False,Teenage Lobotomy - Mediasound Rough,10,0.000853,0.527,0.853,0.00366,9,0.139,-3.629,1,0.0448,186.483,3,0.963
5v4QGEHoo0afHXeALYpNhV,167253,False,"Here Today, Gone Tomorrow - Mediasound Rough",11,0.0465,0.578,0.641,0.00983,6,0.0689,-3.792,0,0.0312,120.731,4,0.367
3W6ezZb8e2l9DBwg7tDllA,106226,False,I Don't Care - Version 2 [Mediasound Rough],12,0.00263,0.646,0.683,0.00612,10,0.124,-4.497,0,0.0321,129.899,4,0.672
52yAc6NQuTajfs8DLChYNK,168320,False,"Here Today, Gone Tomorrow - Acoustic Version",13,0.876,0.766,0.324,0.000365,6,0.111,-7.903,0,0.0415,120.454,4,0.328
0OcYzUgQvU8xW1i71BEkZA,144453,False,It's A Long Way Back To Germany - Version 1 [Dee Dee Vocal],14,2.53e-05,0.425,0.864,0.00351,3,0.0865,-3.867,1,0.0389,138.611,4,0.8
08pnmF7UzfD4xcIpkukdpZ,187866,False,Ramona - Sweet Little Ramona Pop Mix,15,0.159,0.526,0.869,5.42e-06,5,0.0958,-3.693,1,0.0369,141.802,4,0.873
2jcTuTuXA7A5MKcyIJgsHk,160800,False,Surfin' Bird - Alternate Vocal,16,0.0895,0.63,0.958,0.0,9,0.271,-4.122,1,0.0378,97.16,4,0.798
0c2nBVwLzuOTrkzgVaYHk4,126040,False,Teenage Lobotomy - Backing Track,17,7.1e-06,0.37,0.759,0.847,9,0.278,-4.595,1,0.0533,185.707,4,0.633
4efPyTKtK3MOqvcU1Y9SC1,62120,False,We're A Happy Family - At Home With The Family,18,0.934,0.384,0.832,0.485,5,0.945,-10.824,0,0.137,89.667,4,0.458
3QmfMSHTjYw0em1l9ZafB9,118386,False,Cretin Hop - Backing Track,19,1.21e-05,0.343,0.804,0.773,9,0.38,-4.399,1,0.0488,186.686,4,0.6
3lSlyvm04kqflUB3QVMBs1,164653,False,Needles And Pins - Demo Version,20,0.326,0.478,0.869,0.115,6,0.114,-4.168,1,0.0486,124.313,4,0.147
0HyF4LaAXycV5ELqk2lKv6,165666,False,Babysitter - B-Side Version [Remastered],21,0.000778,0.342,0.903,0.00147,9,0.0612,-2.956,1,0.0499,141.1,4,0.582
2xkRdGZqZUdWextWmeXkLG,141240,False,It's A Long Way Back To Germany - B-Side Version [2017 Remastered],22,5.24e-05,0.432,0.863,0.0149,3,0.078,-3.636,1,0.037,138.673,4,0.816
3DsUPZmxaFtej5i7GeSQqi,124120,False,Touch The Hem Of His Garment,1,0.881,0.525,0.484,0.0,10,0.112,-9.218,1,0.0471,100.673,4,0.726
4wsc7iglNffghS5xKDJxqu,146120,False,Lovable,2,0.836,0.523,0.357,0.0,2,0.182,-10.084,1,0.0389,85.247,4,0.506
0BFEyqJ9DJXS7gKg0Kj46R,165560,False,You Send Me,3,0.869,0.525,0.295,0.0,4,0.125,-10.454,0,0.0273,96.405,4,0.433
4ksfrsQSVrP0DYdMyMXYxN,123946,False,Only Sixteen,4,0.771,0.735,0.433,0.0,1,0.16,-12.157,1,0.0837,112.28,4,0.834
6wr7OJQS5J5kGXGm5jZCi0,160133,False,(I Love You) For Sentimental Reasons,5,0.75,0.321,0.444,0.0,4,0.144,-10.098,0,0.0313,90.821,4,0.664
3yMIZr12N3iOWP0AN8Tia9,142106,False,Just For You,6,0.738,0.587,0.563,0.0,5,0.29,-8.197,1,0.0861,137.686,4,0.87
7jwPDFG5HxM5G1Q5Mmw855,167773,False,Win Your Love For Me,7,0.778,0.687,0.674,3.11e-06,7,0.108,-8.948,1,0.0307,134.081,4,0.901
3SnGhXZqnjymbEZuPbHfjW,163106,False,Everybody Loves To Cha Cha Cha,8,0.699,0.764,0.679,0.0,7,0.703,-8.091,1,0.116,127.075,4,0.909
5yaIml8PCazYHOeiUTvzoc,134760,False,I'll Come Running Back To You,9,0.909,0.548,0.288,0.0,8,0.091,-12.212,1,0.0667,140.713,3,0.651
4UD07NwOyei11knunWfPJB,175813,False,You Were Made For Me,10,0.825,0.44,0.333,0.0,2,0.104,-11.238,1,0.035,97.116,4,0.602
2ib1IMnHzjMtB7k6WkMcGv,160533,False,Sad Mood,11,0.369,0.528,0.434,0.0,7,0.299,-9.872,1,0.0442,99.716,4,0.785
6VqVieqjDEwS3mByMq4OzB,158613,False,Cupid,12,0.48,0.473,0.485,0.0,7,0.0864,-8.929,1,0.0342,120.07,4,0.84
5Fih0qlqrBjPIE0dFamuBr,129293,False,(What A) Wonderful World,13,0.528,0.765,0.564,0.0,11,0.232,-10.475,1,0.0363,128.232,4,0.937
7v7NjssrHUYWQcAtT29qu9,156386,False,Chain Gang,14,0.719,0.704,0.748,0.0,7,0.146,-9.196,1,0.0472,131.895,4,0.917
5blqPmozIU2vhHN7vbBKxk,143213,False,Summertime,15,0.721,0.645,0.322,7.73e-06,6,0.105,-12.159,0,0.032,120.764,3,0.433
2Jiy1soBkPkbt62V9iqz9e,173786,False,Little Red Rooster,16,0.391,0.602,0.569,0.0,9,0.237,-8.216,1,0.0357,139.371,3,0.803
4yjz1aazw6R8ZURpGbCAkp,165280,False,Bring It On Home To Me,17,0.627,0.499,0.568,0.0,0,0.17,-5.847,1,0.0318,71.065,4,0.618
2wMoTrnS0xlNBA74TsWsiz,159653,False,Nothing Can Change This Love,18,0.505,0.224,0.477,0.0,9,0.061,-7.537,1,0.0364,47.803,3,0.478
5DDmne2Ia9bfDdXklCOVjl,165173,False,Sugar Dumpling,19,0.69,0.634,0.578,0.0,10,0.0772,-9.94,1,0.0431,127.483,4,0.953
6SlKb345GYqrJSvxoT2WCs,150680,False,(Ain't That) Good News,20,0.711,0.662,0.54,0.0,7,0.18,-10.87,1,0.129,116.442,4,0.945
1tgsqR27Ozr63eRHanXRl2,163333,False,Meet Me At Mary's Place,21,0.778,0.573,0.564,0.0,10,0.0784,-8.946,1,0.0421,105.681,4,0.876
5zAagqWhlO0yzzMxIrJXIR,164186,False,Twistin' The Night Away,22,0.154,0.54,0.686,0.0,6,0.081,-7.944,0,0.0385,161.045,4,0.928
5naGmbqRY9AlitnRgbw0uX,173613,False,Shake,23,0.772,0.543,0.839,0.0,5,0.3,-7.544,1,0.0653,151.452,4,0.782
